"id","Country_ID","activity_id","Sector_ID","nace_id","lat","lon","NUTS3_ID","NUTS_ID","verified","allocatedFree"
"PT_205074","PT",32,"C23",23.31,40.6589385,-8.6131339,"PT16D","PT16",0,0
"PT_205076","PT",32,"C23",23.32,39.399872,-8.224454,"PT16I","PT16",0,0
"PT_205023","PT",38,"C19-C20",20.15,38.6674396,-9.0677031,"PT170","PT17",9824,23156
"PT_203829","PT",43,"C19-C20",20.11,40.7528385,-8.5709856,"PT16D","PT16",65668,38700
"PT_71","PT",32,"C23",23.32,41.7950888,-7.4814163,"PT11B","PT11",0,0
"PT_70","PT",32,"C23",23.32,40.5162201,-8.4272197,"PT16D","PT16",0,0
"PT_38","PT",29,"C23",23.52,39.4533466,-8.8509955,"PT185","PT18",310681,282324
"PT_67","PT",32,"C23",23.32,39.5911484,-8.8885754,"PT16F","PT16",20277,18078
"PT_69","PT",32,"C23",23.32,40.5287213,-8.4471571,"PT16D","PT16",6105,4164
"PT_66","PT",32,"C23",35,40.4989104,-8.3788067,"PT16D","PT16",0,0
"PT_60","PT",36,"C16-C18",17.12,39.6433879,-8.4015868,"PT16I","PT16",0,0
"PT_62","PT",36,"C16-C18",17.12,40.9805961,-8.5829675,"PT11A","PT11",2067,2588
"PT_58","PT",31,"C23",23.13,39.753089,-8.9312993,"PT16F","PT16",106555,51153
"PT_55","PT",35,"C16-C18",17.12,40.9657088,-8.5743631,"PT11A","PT11",5098,3249
"PT_53","PT",35,"C16-C18",17.11,40.0561147,-8.8874194,"PT16E","PT16",53121,66128
"PT_51","PT",31,"C23",23.13,40.146329,-8.8217159,"PT16E","PT16",66008,46087
"PT_50","PT",32,"C23",23.32,39.8494257,-8.8416426,"PT16F","PT16",0,0
"PT_48","PT",31,"C23",23.11,38.8429577,-9.0816889,"PT170","PT17",0,0
"PT_37","PT",32,"C23",23.32,40.5922248,-8.6135056,"PT16D","PT16",2349,6268
"PT_34","PT",32,"C23",23.32,40.5424815,-8.446272,"PT16D","PT16",0,3630
"PT_33","PT",36,"C16-C18",17.12,41.5454486,-8.426507,"PT112","PT11",0,0
"PT_31","PT",36,"C16-C18",17.29,39.9235891,-8.6322612,"PT16F","PT16",0,0
"PT_28","PT",32,"C23",23.41,39.1340863,-9.3814444,"PT16B","PT16",0,0
"PT_27","PT",32,"C23",23.32,40.4287977,-8.7381261,"PT16E","PT16",0,0
"PT_18","PT",32,"C23",23.32,39.5848024,-8.8966696,"PT16F","PT16",398,5072
"PT_17","PT",32,"C23",23.32,40.5119996,-8.4536128,"PT16D","PT16",224,3556
"PT_15","PT",29,"C23",23.52,39.4508954,-8.8300443,"PT185","PT18",29808,25387
"PT_14","PT",32,"C23",23.32,40.4789826,-8.4527014,"PT16D","PT16",0,0
"PT_10","PT",32,"C23",23.32,40.4789826,-8.4527014,"PT16D","PT16",0,0
"PT_8","PT",36,"C16-C18",17.12,40.9817008,-8.6157727,"PT11A","PT11",0,0
"PT_293","PT",36,"C16-C18",17.12,38.5188183,-8.8343443,"PT170","PT17",0,0
"PT_294","PT",35,"C16-C18",17.11,40.1521398,-8.857583,"PT16E","PT16",114279,6516
"PT_2","PT",32,"C23",23.32,39.1906671,-9.266593,"PT16B","PT16",2278,11439
"PT_129","PT",32,"C23",23.32,39.1940683,-9.1805781,"PT16B","PT16",8726,7298
"PT_128","PT",32,"C23",23.32,39.0498204,-9.2681645,"PT16B","PT16",0,0
"PT_126","PT",32,"C23",23.32,40.5012099,-8.6105703,"PT16D","PT16",0,0
"PT_285","PT",36,"C16-C18",17.12,39.6555748,-7.6681823,"PT16H","PT16",23800,14909
"PT_284","PT",36,"C16-C18",17.12,38.5260437,-8.8909328,"PT170","PT17",185342,211524
"PT_240","PT",32,"C23",23.32,40.5287213,-8.4471571,"PT16D","PT16",12020,5857
"PT_243","PT",32,"C23",23.32,40.5949489,-8.4497131,"PT16D","PT16",895,5543
"PT_235","PT",32,"C23",23.32,39.8902471,-8.6659509,"PT16F","PT16",11343,6547
"PT_234","PT",32,"C23",23.32,40.3475143,-7.9681298,"PT16E","PT16",0,0
"PT_225","PT",32,"C23",23.41,39.3297421,-8.3745717,"PT185","PT18",0,0
"PT_223","PT",32,"C23",23.32,40.5239244,-8.443544,"PT16D","PT16",0,0
"PT_221","PT",36,"C16-C18",17.12,40.9890047,-8.5968868,"PT11A","PT11",12957,12695
"PT_220","PT",36,"C16-C18",17.21,40.9825538,-8.5963387,"PT11A","PT11",810,2626
"PT_198","PT",31,"C23",23.13,38.7547716,-9.2229439,"PT170","PT17",86055,58586
"PT_193","PT",32,"C23",23.32,38.6981643,-8.724268,"PT170","PT17",809,5061
"PT_190","PT",32,"C23",35,39.6913338,-8.9631789,"PT16B","PT16",0,0
"PT_191","PT",36,"C16-C18",17.12,41.6980571,-8.7095475,"PT111","PT11",107061,98862
"PT_188","PT",29,"C23",23.52,39.685696,-8.8841275,"PT16F","PT16",8772,7684
"PT_189","PT",35,"C16-C18",17.11,39.6473053,-7.6767492,"PT16H","PT16",29992,23004
"PT_186","PT",31,"C23",23.13,41.0860852,-8.5302055,"PT11A","PT11",105866,71610
"PT_185","PT",31,"C23",23.13,41.0991885,-8.544636,"PT11A","PT11",90097,57438
"PT_231","PT",29,"C23",23.51,39.6832131,-9.0018424,"PT16B","PT16",72336,82359
"PT_184","PT",29,"C23",23.51,38.4895156,-8.9339207,"PT170","PT17",825003,869103
"PT_180","PT",32,"C23",23.32,40.4085006,-8.2477455,"PT16E","PT16",0,0
"PT_183","PT",29,"C23",23.51,39.6888197,-8.9439597,"PT16B","PT16",434983,388160
"PT_142","PT",36,"C16-C18",17.12,39.4927855,-8.6113639,"PT16I","PT16",43808,21692
"PT_175","PT",32,"C23",23.32,39.9983075,-8.8052464,"PT16F","PT16",0,0
"PT_171","PT",24,"C24",24.1,41.2433521,-8.5583561,"PT11A","PT11",50258,41324
"PT_173","PT",32,"C23",23.32,37.1640017,-8.3042426,"PT150","PT15",0,0
"PT_170","PT",31,"C23",23.13,39.7503802,-8.9318059,"PT16F","PT16",39761,30589
"PT_168","PT",32,"C23",35,40.3068016,-8.6894798,"PT16E","PT16",0,0
"PT_169","PT",32,"C23",23.32,40.2683388,-7.980907,"PT16E","PT16",0,0
"PT_166","PT",32,"C23",23.41,39.5848024,-8.8966696,"PT16F","PT16",0,0
"PT_164","PT",32,"C23",23.31,39.4659993,-8.5488984,"PT16I","PT16",350,1117
"PT_134","PT",35,"C16-C18",17.11,39.4780719,-8.3372252,"PT16I","PT16",2959,0
"PT_131","PT",36,"C16-C18",17.12,40.1521398,-8.857583,"PT16E","PT16",1228,196525
"PT_156","PT",36,"C16-C18",17.12,41.4990419,-8.5940814,"PT112","PT11",0,0
"PT_130","PT",32,"C23",23.32,37.1379187,-8.020216,"PT150","PT15",0,0
"PT_124","PT",32,"C23",23.32,39.1523735,-9.2227492,"PT16B","PT16",0,0
"PT_125","PT",32,"C23",23.32,39.7013825,-8.872425,"PT16F","PT16",0,5984
"PT_122","PT",32,"C23",23.32,39.7152239,-8.6027354,"PT16I","PT16",0,0
"PT_121","PT",32,"C23",23.32,39.399872,-8.224454,"PT16I","PT16",0,0
"PT_118","PT",32,"C23",23.31,39.4759304,-8.4735334,"PT16I","PT16",2307,2743
"PT_115","PT",32,"C23",23.32,39.1901107,-9.1782858,"PT16B","PT16",0,0
"PT_219","PT",32,"C23",23.32,39.1901107,-9.1782858,"PT16B","PT16",9532,8076
"PT_112","PT",32,"C23",23.32,39.1910459,-9.1833587,"PT16B","PT16",2870,2256
"PT_145","PT",35,"C16-C18",17.11,40.6843634,-8.5919076,"PT16D","PT16",53099,30044
"PT_105","PT",35,"C16-C18",17.11,38.5260437,-8.8909328,"PT170","PT17",67951,31
"PL_222603","PL",34,"C23",NA,51.2680467,19.3116119,"PL713","PL71",0,0
"PL_222281","PL",34,"C23",NA,51.2689488,19.3048196,"PL713","PL71",0,0
"PL_222241","PL",34,"C23",NA,50.2030311,19.2051251,"PL22B","PL22",0,0
"PL_221620","PL",36,"C16-C18",NA,50.9379377,17.3173773,"PL518","PL51",2932,0
"PL_220650","PL",33,"C23",NA,51.2340051,15.2507038,"PL515","PL51",23735,0
"PL_219620","PL",36,"C16-C18",NA,51.7640978,22.7958924,"PL811","PL81",4103,1623
"PL_216342","PL",31,"C23",NA,52.349445,21.251536,"PL912","PL91",28,1951
"PL_215940","PL",36,"C16-C18",NA,53.0727676,16.8371253,"PL411","PL41",2110,2566
"PL_210720","PL",32,"C23",NA,52.2821442,20.2913797,"PL926","PL92",0,2425
"PL_210701","PL",32,"C23",NA,50.4564979,19.5058529,"PL22B","PL22",3395,2974
"PL_210718","PL",36,"C16-C18",NA,53.5969935,19.5890312,"PL621","PL62",9524,7609
"PL_210697","PL",36,"C16-C18",NA,50.5739043,19.3206566,"PL224","PL22",50918,28861
"PL_209565","PL",32,"C23",NA,50.8528312,15.5950017,"PL515","PL51",20908,23656
"PL_209104","PL",31,"C23",NA,52.809198,18.248316,"PL617","PL61",0,0
"PL_209024","PL",31,"C23",NA,50.953223,16.5078724,"PL517","PL51",2677,3131
"PL_208442","PL",32,"C23",NA,50.3237766,18.5959794,"PL229","PL22",32778,7939
"PL_207962","PL",36,"C16-C18",NA,52.9798794,17.0839086,"PL411","PL41",5021,4364
"PL_207783","PL",32,"C23",23.31,51.0650101,21.0645887,"PL721","PL72",44473,34038
"PL_206967","PL",31,"C23",23.13,53.2457516,20.1665605,"PL621","PL62",28260,10777
"PL_205281","PL",32,"C23",23.2,50.9895683,16.4368285,"PL517","PL51",1769,5249
"PL_204908","PL",32,"C23",23.99,51.9754832,20.5204364,"PL926","PL92",0,0
"PL_203772","PL",32,"C23",23.31,51.200936,20.405684,"PL721","PL72",0,0
"PL_203732","PL",44,"C19-C20",20.13,52.7494277,18.2496066,"PL617","PL61",192317,541566
"PL_203611","PL",32,"C23",23.31,51.3642756,20.256578,"PL713","PL71",2408,4762
"PL_203733","PL",44,"C19-C20",20.13,52.763738,18.10549,"PL617","PL61",152751,443578
"PL_203610","PL",32,"C23",23.31,51.3103979,20.1303486,"PL713","PL71",26347,27332
"PL_203609","PL",32,"C23",23.31,51.552279,20.000782,"PL713","PL71",13814,19440
"PL_203608","PL",32,"C23",23.31,51.5549062,20.0081512,"PL713","PL71",11046,11742
"PL_203607","PL",32,"C23",23.31,51.5466357,20.0014991,"PL713","PL71",9326,17883
"PL_203354","PL",42,"C19-C20",20.52,51.6322455,15.0989236,"PL432","PL43",8939,0
"PL_203186","PL",28,"C24",24.42,52.2659726,18.2796172,"PL414","PL41",31409,23127
"PL_203135","PL",34,"C23",23.62,50.5433653,20.6156102,"PL722","PL72",30730,8117
"PL_203133","PL",32,"C23",23.31,51.2133831,20.2833601,"PL721","PL72",10998,10342
"PL_203131","PL",32,"C23",23.31,51.18985,20.426678,"PL721","PL72",0,0
"PL_203129","PL",32,"C23",23.31,51.2010072,20.4066297,"PL721","PL72",6732,12524
"PL_203112","PL",38,"C19-C20",20.15,50.0143355,20.9198011,"PL217","PL21",457397,438624
"PL_203107","PL",28,"C24",24.44,51.6783893,15.9954846,"PL516","PL51",997452,866505
"PL_203089","PL",28,"C24",24.43,50.277857,19.4705589,"PL21A","PL21",157178,179896
"PL_203105","PL",28,"C24",24.44,51.1885044,16.1198787,"PL516","PL51",28832,58776
"PL_203087","PL",42,"C19-C20",20.15,50.3114784,18.2472156,"PL524","PL52",449045,837846
"PL_202433","PL",32,"C23",23.31,50.8179303,16.3119734,"PL517","PL51",45732,57005
"PL_202471","PL",42,"C19-C20",20.14,52.7092764,18.9735465,"PL619","PL61",75238,219772
"PL_202960","PL",25,"C24",24.2,50.615434,18.4778087,"PL524","PL52",10443,12336
"PL_202825","PL",32,"C23",23.32,51.2137638,16.2299847,"PL516","PL51",18546,15711
"PL_202816","PL",42,"C19-C20",20.16,52.5887593,19.655524,"PL923","PL92",44425,50472
"PL_202779","PL",34,"C23",23.62,50.4480966,20.5924492,"PL722","PL72",28230,7646
"PL_202699","PL",42,"C19-C20",20.14,52.7055491,18.9524709,"PL619","PL61",50909,60997
"PL_202698","PL",38,"C19-C20",20.15,52.7055491,18.9524709,"PL619","PL61",72308,153342
"PL_202697","PL",41,"C19-C20",20.15,52.7055491,18.9524709,"PL619","PL61",749552,670621
"PL_202682","PL",32,"C23",23.31,51.3752574,20.0452757,"PL713","PL71",3844,6443
"PL_202552","PL",32,"C23",23.32,51.3748987,19.8975554,"PL713","PL71",18774,35120
"PL_202611","PL",25,"C24",24.1,50.3047105,18.9588568,"PL22A","PL22",10057,8240
"PL_202384","PL",41,"C19-C20",20.15,53.5706506,14.5497373,"PL428","PL42",458908,580790
"PL_202292","PL",32,"C23",23.31,51.9523083,19.2743457,"PL712","PL71",21800,24554
"PL_202274","PL",32,"C23",23.31,51.6502953,18.5612383,"PL714","PL71",12695,16128
"PL_202217","PL",32,"C23",23.42,51.004402,23.1821992,"PL812","PL81",24592,22988
"PL_202232","PL",28,"C24",24.1,50.1328895,18.8347911,"PL22C","PL22",184393,251000
"PL_202080","PL",32,"C23",23.31,51.18985,20.426678,"PL721","PL72",14152,11878
"PL_202077","PL",32,"C23",23.31,51.200936,20.405684,"PL721","PL72",16221,14000
"PL_202073","PL",42,"C19-C20",20.14,50.3541808,18.2692076,"PL524","PL52",2275,10622
"PL_202074","PL",34,"C23",23.62,50.7576002,17.8783383,"PL524","PL52",16728,16157
"PL_202254","PL",25,"C24",24.32,49.9859019,20.4395864,"PL214","PL21",32476,17089
"PL_201356","PL",30,"C23",23.52,50.8060987,20.5603247,"PL721","PL72",195193,137608
"PL_930","PL",31,"C23",23.13,51.4200207,21.2000897,"PL921","PL92",20271,42196
"PL_925","PL",21,"C19-C20",19.2,52.5887593,19.655524,"PL923","PL92",0,0
"PL_926","PL",25,"C24",24.1,50.0783347,20.0673373,"PL213","PL21",0,12579
"PL_520","PL",30,"C23",10.81,50.2222275,18.1315464,"PL524","PL52",0,0
"PL_907","PL",33,"C23",23.99,52.7123015,22.0596253,"PL924","PL92",81499,90766
"PL_908","PL",33,"C23",23.99,52.5647969,17.8153141,"PL414","PL41",54712,40285
"PL_514","PL",31,"C23",23.11,50.305538,19.2966958,"PL22B","PL22",84480,99952
"PL_906","PL",33,"C23",23.99,52.0405992,15.600651,"PL432","PL43",68128,80164
"PL_513","PL",31,"C23",23.13,52.597487,21.444622,"PL924","PL92",28539,12084
"PL_905","PL",25,"C24",24.2,50.7858542,19.1577251,"PL224","PL22",8598,8471
"PL_512","PL",31,"C23",27.4,53.168086,16.7772279,"PL411","PL41",27193,26778
"PL_511","PL",31,"C23",23.13,51.5126373,15.0842008,"PL432","PL43",12963,15776
"PL_903","PL",25,"C24",24.1,50.2696804,18.9473863,"PL22A","PL22",6467,10992
"PL_510","PL",31,"C23",23.13,52.6439105,16.0888669,"PL417","PL41",77429,44845
"PL_509","PL",31,"C23",23.13,51.948197,21.59189,"PL925","PL92",36009,28683
"PL_508","PL",31,"C23",23.11,50.7762114,19.1911265,"PL224","PL22",249668,252996
"PL_897","PL",25,"C24",24.1,50.3455391,19.2690252,"PL22B","PL22",247000,133534
"PL_503","PL",30,"C23",10.81,51.0110648,23.2002977,"PL812","PL81",0,0
"PL_896","PL",25,"C24",24.1,50.7873895,19.1699708,"PL224","PL22",14812,33983
"PL_895","PL",25,"C24",24.1,52.2926243,20.9277718,"PL911","PL91",23269,25967
"PL_501","PL",29,"C23",10.81,50.8406442,24.0320711,"PL812","PL81",0,0
"PL_894","PL",25,"C24",24.2,50.2748099,18.941391,"PL22A","PL22",15119,16124
"PL_891","PL",25,"C24",24.1,50.4915071,19.4493099,"PL22B","PL22",28859,26264
"PL_497","PL",30,"C23",10.81,53.1830511,18.5995822,"PL613","PL61",0,0
"PL_887","PL",30,"C23",23.52,50.3455391,19.2690252,"PL22B","PL22",274319,256079
"PL_496","PL",30,"C23",23.52,50.947226,15.923599,"PL515","PL51",0,0
"PL_885","PL",24,"C24",24.1,50.0866911,20.0654551,"PL213","PL21",500,0
"PL_490","PL",29,"C23",23.51,50.532965,17.973278,"PL524","PL52",2514017,2373221
"PL_493","PL",30,"C23",23.52,50.857943,20.204069,"PL722","PL72",245031,257619
"PL_492","PL",29,"C23",23.51,51.1028163,18.9357881,"PL714","PL71",1342563,1219975
"PL_491","PL",29,"C23",23.51,50.929127,21.6796155,"PL722","PL72",1600705,1546377
"PL_862","PL",36,"C16-C18",17.22,52.67156,14.884629,"PL431","PL43",4601,6750
"PL_463","PL",30,"C23",35.1,53.1830511,18.5995822,"PL613","PL61",99414,29174
"PL_847","PL",30,"C23",23.52,50.0866911,20.0654551,"PL213","PL21",0,0
"PL_846","PL",30,"C23",23.52,50.0866911,20.0654551,"PL213","PL21",0,0
"PL_844","PL",32,"C23",23.32,50.4572804,16.9850374,"PL523","PL52",2387,8025
"PL_848","PL",32,"C23",23.2,50.0866911,20.0654551,"PL213","PL21",9959,11317
"PL_447","PL",36,"C16-C18",17.12,50.6489386,18.394605,"PL524","PL52",5479,5317
"PL_441","PL",36,"C16-C18",17.12,53.3943298,18.3849496,"PL618","PL61",150587,414948
"PL_439","PL",36,"C16-C18",17.12,52.4808276,16.9769484,"PL418","PL41",4761,4427
"PL_438","PL",36,"C16-C18",17.12,52.862334,20.610136,"PL922","PL92",28955,21041
"PL_433","PL",32,"C23",23.32,52.2821442,20.2913797,"PL926","PL92",0,0
"PL_434","PL",32,"C23",23.32,50.98155,18.408341,"PL524","PL52",10477,10637
"PL_435","PL",32,"C23",23.32,51.1559454,16.6031427,"PL518","PL51",34304,37317
"PL_430","PL",32,"C23",23.32,51.3255831,23.0247064,"PL814","PL81",0,0
"PL_827","PL",36,"C16-C18",17.22,52.594206,14.630343,"PL431","PL43",11466,8501
"PL_825","PL",32,"C23",23.32,50.2484197,20.4945794,"PL722","PL72",0,0
"PL_824","PL",32,"C23",23.32,50.2484197,20.4945794,"PL722","PL72",0,0
"PL_424","PL",32,"C23",23.2,50.0726111,21.5958408,"PL823","PL82",18614,12177
"PL_422","PL",31,"C23",20.13,51.59705,15.159631,"PL432","PL43",0,0
"PL_423","PL",32,"C23",23.2,49.9777862,19.820604,"PL214","PL21",0,0
"PL_421","PL",33,"C23",23.99,50.2660398,18.7051161,"PL229","PL22",22251,9536
"PL_420","PL",33,"C23",23.14,50.2660398,18.7051161,"PL229","PL22",23597,20550
"PL_419","PL",31,"C23",23.13,51.8858784,17.0033141,"PL417","PL41",52736,46156
"PL_418","PL",31,"C23",23.11,50.6650564,21.7502458,"PL722","PL72",90716,61993
"PL_816","PL",32,"C23",23.32,51.9384435,17.5611055,"PL416","PL41",0,0
"PL_416","PL",31,"C23",23.13,50.001964,22.71296,"PL822","PL82",169103,113449
"PL_417","PL",31,"C23",23.13,52.4075446,17.0328275,"PL415","PL41",36564,23339
"PL_814","PL",32,"C23",23.32,51.7085161,17.446689,"PL416","PL41",0,0
"PL_415","PL",31,"C23",23.13,49.7023895,21.7345668,"PL821","PL82",31249,35606
"PL_812","PL",32,"C23",23.32,51.9654717,17.4314664,"PL416","PL41",0,0
"PL_414","PL",31,"C23",23.11,50.8011679,16.2932403,"PL517","PL51",0,0
"PL_811","PL",31,"C23",23.14,50.3694193,19.2655549,"PL22B","PL22",9481,9655
"PL_413","PL",31,"C23",23.13,53.0536452,16.7232863,"PL411","PL41",21057,20107
"PL_810","PL",31,"C23",23.13,50.8410675,19.1616944,"PL224","PL22",28384,27977
"PL_410","PL",31,"C23",23.13,53.2360878,20.172655,"PL621","PL62",25738,20421
"PL_407","PL",30,"C23",10.81,51.6469899,16.9464791,"PL417","PL41",0,0
"PL_781","PL",36,"C16-C18",17.12,52.602055,14.62459,"PL431","PL43",58956,43257
"PL_400","PL",30,"C23",10.81,54.0326611,19.0399799,"PL638","PL63",0,0
"PL_779","PL",36,"C16-C18",17.22,50.2945436,16.5772263,"PL517","PL51",333,2754
"PL_782","PL",36,"C16-C18",17.22,52.6549024,19.0927016,"PL619","PL61",3837,3707
"PL_783","PL",36,"C16-C18",17.12,53.1005297,21.6074919,"PL924","PL92",14224,58051
"PL_761","PL",32,"C23",23.32,50.042413,21.0891377,"PL217","PL21",25118,45370
"PL_398","PL",30,"C23",10.81,52.2268641,19.6006236,"PL715","PL71",0,0
"PL_768","PL",32,"C23",23.32,50.0256999,19.9418183,"PL213","PL21",0,0
"PL_772","PL",32,"C23",23.32,49.591011,20.706361,"PL218","PL21",0,0
"PL_766","PL",31,"C23",23.13,51.0125366,18.0502698,"PL524","PL52",9381,6661
"PL_392","PL",30,"C23",10.81,53.29728,15.020934,"PL428","PL42",0,0
"PL_747","PL",31,"C23",23.13,50.0394565,20.9760125,"PL217","PL21",0,0
"PL_756","PL",31,"C23",23.13,50.8901389,20.6012061,"PL721","PL72",6358,5168
"PL_754","PL",31,"C23",23.13,51.0337676,19.5400777,"PL713","PL71",82209,58551
"PL_388","PL",30,"C23",10.81,52.840077,20.267588,"PL922","PL92",0,0
"PL_730","PL",21,"C19-C20",19.2,50.1576957,19.4492147,"PL21A","PL21",926,1551
"PL_384","PL",30,"C23",23.52,50.8060987,20.5603247,"PL721","PL72",152111,180990
"PL_383","PL",29,"C23",23.51,50.8246936,20.281637,"PL722","PL72",799155,846617
"PL_382","PL",29,"C23",23.51,52.820556,18.038611,"PL617","PL61",1095760,1074965
"PL_381","PL",29,"C23",23.51,50.8735727,19.2525359,"PL224","PL22",247404,342317
"PL_380","PL",29,"C23",23.51,51.1204756,23.2327007,"PL812","PL81",0,0
"PL_379","PL",29,"C23",23.51,50.6796237,17.9133096,"PL524","PL52",275853,264902
"PL_378","PL",29,"C23",23.51,50.8147247,20.5362639,"PL721","PL72",824372,813061
"PL_371","PL",24,"C24",24.1,50.4915071,19.4493099,"PL22B","PL22",113826,134884
"PL_368","PL",22,"C19-C20",19.1,50.7579128,16.2414634,"PL517","PL51",82987,98976
"PL_367","PL",22,"C19-C20",19.1,50.0866911,20.0654551,"PL213","PL21",81316,136369
"PL_366","PL",22,"C19-C20",19.1,50.3308591,18.8278287,"PL229","PL22",75974,81229
"PL_365","PL",22,"C19-C20",19.1,50.0387901,18.4904192,"PL227","PL22",227838,196822
"PL_364","PL",22,"C19-C20",19.1,50.1603777,18.6701584,"PL227","PL22",0,0
"PL_363","PL",22,"C19-C20",19.1,50.7991486,19.1872745,"PL224","PL22",130552,152760
"PL_720","PL",32,"C23",35,54.339471,20.3499649,"PL622","PL62",0,0
"PL_362","PL",21,"C19-C20",19.2,52.5887593,19.655524,"PL923","PL92",6577479,3381578
"PL_699","PL",32,"C23",23.32,50.2085752,21.8295156,"PL823","PL82",7336,25659
"PL_682","PL",31,"C23",23.19,51.387061,20.26001,"PL713","PL71",1491,2002
"PL_674","PL",30,"C23",23.52,50.925872,21.3668793,"PL721","PL72",0,0
"PL_672","PL",30,"C23",10.81,53.1421352,17.6157715,"PL617","PL61",0,0
"PL_657","PL",24,"C24",24.1,50.948851,21.431556,"PL721","PL72",45813,65989
"PL_661","PL",30,"C23",23.52,52.8266379,18.013939,"PL617","PL61",134389,122183
"PL_660","PL",24,"C24",24.1,52.2926243,20.9277718,"PL911","PL91",42906,45913
"PL_649","PL",36,"C16-C18",17.12,49.6782493,19.1929824,"PL225","PL22",0,0
"PL_647","PL",36,"C16-C18",17.12,50.1601112,19.0113264,"PL22C","PL22",36313,14833
"PL_648","PL",21,"C19-C20",19.2,54.3411237,18.7333524,"PL633","PL63",0,174079
"PL_633","PL",21,"C19-C20",19.2,52.5887593,19.655524,"PL923","PL92",0,0
"PL_634","PL",32,"C23",23.32,50.322598,21.737981,"PL823","PL82",0,0
"PL_629","PL",36,"C16-C18",17.22,50.3515083,19.5610533,"PL21A","PL21",44909,30342
"PL_626","PL",36,"C16-C18",17.22,50.8561378,15.6243122,"PL515","PL51",30689,13640
"PL_623","PL",32,"C23",23.32,52.2946333,21.6669102,"PL912","PL91",10329,13364
"PL_611","PL",32,"C23",23.32,51.56756,15.182179,"PL432","PL43",0,0
"PL_595","PL",32,"C23",23.32,54.5499956,17.7484481,"PL636","PL63",12606,24388
"PL_593","PL",32,"C23",23.32,53.2904229,17.943701,"PL613","PL61",0,0
"PL_592","PL",32,"C23",23.32,50.797683,19.0508126,"PL224","PL22",11512,21179
"PL_577","PL",32,"C23",23.32,50.471275,22.5008099,"PL824","PL82",0,0
"PL_263","PL",36,"C16-C18",17.12,50.893792,15.8064647,"PL515","PL51",0,0
"PL_262","PL",36,"C16-C18",17.12,52.3959009,16.9704603,"PL415","PL41",28239,23924
"PL_261","PL",36,"C16-C18",17.12,50.3721298,17.3614653,"PL523","PL52",12678,12066
"PL_572","PL",32,"C23",23.32,52.43238,21.156386,"PL912","PL91",0,0
"PL_260","PL",36,"C16-C18",35.1,52.594206,14.630343,"PL431","PL43",118825,89227
"PL_259","PL",32,"C23",23.32,50.7935219,18.600794,"PL228","PL22",0,0
"PL_954","PL",36,"C16-C18",17.12,51.5143739,23.591629,"PL811","PL81",0,0
"PL_953","PL",36,"C16-C18",35.1,53.1005297,21.6074919,"PL924","PL92",194872,107128
"PL_952","PL",33,"C23",23.99,53.3700721,20.4106709,"PL622","PL62",0,0
"PL_543","PL",32,"C23",23.32,52.8851502,23.6887895,"PL842","PL84",4044,4950
"PL_950","PL",33,"C23",23.99,52.7123015,22.0596253,"PL924","PL92",0,0
"PL_536","PL",32,"C23",23.32,53.861295,20.907453,"PL622","PL62",0,0
"PL_940","PL",32,"C23",23.32,50.4348249,21.056089,"PL722","PL72",28342,34008
"NL_218982","NL",42,"C19-C20",NA,51.8156833,4.7288372,"NL33A","NL33",21434,0
"NL_205970","NL",42,"C19-C20",20.14,51.8760535,4.3466309,"NL33C","NL33",26244,114713
"NL_205971","NL",42,"C19-C20",20.14,51.8760535,4.3466309,"NL33C","NL33",0,0
"NL_205952","NL",34,"C23",23.62,53.3030226,6.9835574,"NL112","NL11",37153,9980
"NL_205926","NL",42,"C19-C20",20.14,51.8833934,4.2538177,"NL33C","NL33",219057,415735
"NL_205924","NL",42,"C19-C20",20.14,51.9650382,4.015557,"NL33C","NL33",7653,310629
"NL_205868","NL",42,"C19-C20",20.14,51.8760535,4.3466309,"NL33C","NL33",25171,171288
"NL_205387","NL",32,"C23",23.32,52.0851666,4.8687593,"NL310","NL31",9825,9718
"NL_205142","NL",42,"C19-C20",20.16,51.6692314,4.5772303,"NL411","NL41",9786,17068
"NL_204694","NL",41,"C19-C20",20.15,51.2721691,3.8497955,"NL341","NL34",0,0
"NL_204693","NL",41,"C19-C20",20.15,51.2721691,3.8497955,"NL341","NL34",0,0
"NL_204691","NL",41,"C19-C20",20.15,51.2721691,3.8497955,"NL341","NL34",0,0
"NL_204687","NL",42,"C19-C20",20.16,51.3345937,3.7913142,"NL341","NL34",0,0
"NL_204686","NL",42,"C19-C20",20.14,51.3345937,3.7913142,"NL341","NL34",0,0
"NL_204688","NL",42,"C19-C20",20.14,51.3345937,3.7913142,"NL341","NL34",0,0
"NL_204684","NL",42,"C19-C20",20.14,51.3345937,3.7913142,"NL341","NL34",0,0
"NL_204685","NL",42,"C19-C20",20.14,51.3345937,3.7913142,"NL341","NL34",0,0
"NL_204692","NL",41,"C19-C20",20.15,51.2721691,3.8497955,"NL341","NL34",0,0
"NL_204695","NL",41,"C19-C20",20.15,51.2721691,3.8497955,"NL341","NL34",0,0
